# annotations CSV — auto-generated by tests/tools/gen_annotations_csv.py
# Format: addr_hex,name,notes
# notes column collects aliasing labels at the same address.
0134BC,TitleScreen_SetFinalState,
0135EA,TitleScreen_InitSprite,
013600,Obj0F,
013616,Obj0F_Init,
013644,Obj0F_Main,
013C48,Obj34,
013C6E,Obj34_Init,
013D10,Obj34_TitleCardData_End,Obj34_Wait
013D22,Obj34_BackgroundIn,
013D58,Obj34_BottomPartIn,
013DA6,Obj34_LeftPartIn,
013DDC,Obj34_ZoneName,
013DE8,Obj34_Zone,
013DEE,Obj34_ActNumber,
013E1C,Obj34_MoveTowardsTargetPosition,
013E42,Obj34_LeftPartOut,
013E84,Obj34_BottomPartOut,
013EE6,Obj34_BackgroundOutInit,
013EFE,Obj34_BackgroundOut,
013F18,Obj34_WaitAndGoAway,
013F44,Obj34_LoadStandardWaterAndAnimalArt,
013F74,Obj39,
013F88,Obj39_Init,
013FCC,Obj39_SlideIn,
013FE2,Obj39_SetTimer,
013FEE,Obj39_Wait,
014014,Obj39_Dismiss,
014034,Obj39_TimeOver,
01403E,Obj39_Check2PMode,
014082,Obj39_Display,
014086,Obj3A,
014138,return_14138,
014254,return_14254,
0143C0,Obj3A_SubObjectMetadata_End,Obj6F
014406,Obj6F_Init,
014450,Obj6F_InitEmeraldText,
014484,Obj6F_InitResultTitle,
0144B6,Obj6F_Emerald6,
0144B8,Obj6F_Emerald5,
0144BA,Obj6F_Emerald4,
0144BC,Obj6F_Emerald3,
0144BE,Obj6F_Emerald2,
0144C0,Obj6F_Emerald1,
0144C2,Obj6F_Emerald0,
0144DC,Obj6F_P2Rings,
014500,Obj6F_P1Rings,
014568,Obj6F_DeleteIfNotEmerald,
014572,Obj6F_TimedDisplay,
014580,Obj6F_TallyScore,
01461C,Obj6F_DisplayOnly,
014626,Obj6F_TallyPerfect,
014692,Obj6F_PerfectBonus,
0146A6,Obj6F_InitAndMoveSuperMsg,
014714,Obj6F_MoveTowardsSourcePosition,
014736,Obj6F_MoveAndDisplay,
015584,DrawLevelTitleCard,
0157A4,LoadTitleCardSS,
0157B0,LoadTitleCard0,
0157D2,LoadTitleCard,
015900,Obj36,
015926,Obj36_Init,
015996,Obj36_Upright,
0159DE,Obj36_UprightEnd,
0159E6,Obj36_Sideways,
015A3A,Obj36_SidewaysEnd,
015A42,Obj36_Upsidedown,
015A88,Obj36_UpsidedownEnd,
015A90,Touch_ChkHurt2,
015AC6,MoveSpikes,
015ADC,MoveSpikes_Still,
015ADE,MoveSpikes_Vertical,
015AF2,MoveSpikes_Horizontal,
015B06,MoveSpikes_Delay,
015B24,MoveSpikes_ChkDir,
015B46,MoveSpikes_Retract,
015CC8,Obj3B,
015CDA,Obj3B_Init,
015D02,Obj3B_Main,
015D44,Obj3C,
015D5C,Obj3C_Init,
015D8A,Obj3C_Main,
015E02,Obj3C_Fragment,
015E18,BreakObjectToPieces,
015E3E,BreakObjectToPieces_Loop,
015E46,BreakObjectToPieces_InitObject,
015F9C,RunObjects,
015FCC,RunObject,
015FDC,RunNextObject,
015FE4,RunObjects_End,
015FE6,RunObjectsWhenPlayerIsDead,
015FF2,RunObjectDisplayOnly,
01637C,ObjNull,
016380,ObjectMoveAndFall,
0163AC,ObjectMove,
0163D2,MarkObjGone,
01640A,MarkObjGone2,
01643E,MarkObjGone3,
016472,MarkObjGone_P1,
0164A6,MarkObjGone_P2,
0164E6,DeleteObject,
0164E8,DeleteObject2,
0164F4,DisplaySprite,
016512,DisplaySprite2,
016530,DisplaySprite3,
016544,AnimateSprite,
016560,Anim_Run,
01657C,Anim_Next,
01659A,Anim_Wait,
01659C,Anim_End_FF,
0165AC,Anim_End_FE,
0165C0,Anim_End_FD,
0165CC,Anim_End_FC,
0165E0,Anim_End_FB,
0165F0,Anim_End_FA,
0165FA,Anim_End_F9,
016602,Anim_End,
016604,BuildSprites,
016628,BuildSprites_LevelLoop,
016630,BuildSprites_ObjLoop,
0166A6,BuildSprites_ScreenSpaceObj,
0166B0,BuildSprites_ApproxYCheck,
0166CC,BuildSprites_DrawSprite,
0166F2,BuildSprites_NextObj,
0166FA,BuildSprites_NextLevel,
01671C,BuildSprites_MultiDraw,
016804,BuildSprites_MultiDraw_NextObj,
01680A,ChkDrawSprite,
016812,DrawSprite,
01681C,DrawSprite_Cont,
01682A,DrawSprite_Loop,
016852,DrawSprite_Done,
016854,DrawSprite_FlipX,
0168B4,DrawSprite_FlipY,
0168FC,DrawSprite_FlipXY,
01694E,BuildSprites_2P,
016982,BuildSprites_P1_LevelLoop,
01698C,BuildSprites_P1_ObjLoop,
016A00,BuildSprites_P1_ScreenSpaceObj,
016A0E,BuildSprites_P1_ApproxYCheck,
016A2A,BuildSprites_P1_DrawSprite,
016A50,BuildSprites_P1_NextObj,
016A5A,BuildSprites_P1_NextLevel,
016A7A,BuildSprites_P2,
016A9C,BuildSprites_P2_LevelLoop,
016AA6,BuildSprites_P2_ObjLoop,
016B14,BuildSprites_P2_ScreenSpaceObj,
016B22,BuildSprites_P2_ApproxYCheck,
016B3E,BuildSprites_P2_DrawSprite,
016B64,BuildSprites_P2_NextObj,
016B78,BuildSprites_P2_NextLevel,
016B9A,BuildSprites_P1_MultiDraw,
016C7E,BuildSprites_P1_MultiDraw_NextObj,
016C84,BuildSprites_P2_MultiDraw,
016D68,BuildSprites_P2_MultiDraw_NextObj,
016D6E,Adjust2PArtPointer,
016D8A,Adjust2PArtPointer2,
016DA6,ChkDrawSprite_2P,
016DAE,DrawSprite_2P,
016DC6,DrawSprite_2P_Loop,
016DF2,DrawSprite_2P_Done,
016E04,DrawSprite_2P_FlipX,
016E66,DrawSprite_2P_FlipY,
016EC2,DrawSprite_2P_FlipXY,
016F16,ChkObjectVisible,
016F3E,ChkPartiallyVisible,
016F88,RingsManager,
016F9A,RingsManager_Init,
016FDE,RingsManager_Main,
0170BA,Touch_Rings,
017112,Touch_Rings_Loop,
01715C,Touch_NextRing,
017166,Touch_Rings_Done,
017168,Touch_ConsumeRing,
017178,BuildRings,
01718A,BuildRings_Loop,
0171EC,BuildRings_NextRing,
0171F8,BuildRings_P1,
01720E,BuildRings_P2,
017224,BuildRings_2P_Loop,
017288,BuildRings_2P_NextRing,
0172A4,RingsManager_Setup,
0172E0,RingsMgr_NextRowOrCol,
0172F4,RingsMgr_NextRingInRow,
017308,RingsMgr_RingCol,
017314,RingsMgr_NextRingInCol,
017328,RingsMgr_SortRings,
0173BC,SpecialCNZBumpers,
0173CE,SpecialCNZBumpers_Init,
017422,SpecialCNZBumpers_Main,
0174C8,Check_CNZ_bumpers,
01750E,CNZ_Bumper_loop,
01756E,CNZ_Bumper_next,
017578,return_17578,
0175E8,return_175E8,
01769C,return_1769C,
017AA4,ObjectsManager,
017AB8,ObjectsManager_Init,
017B84,ObjectsManager_Main,
017C0A,ObjectsManager_GoingForward,
017C4E,ObjectsManager_SameXRange,
017C50,ObjectsManager_2P_Init,
017CCC,ObjectsManager_2P_Main,
017D34,return_17D34,
017D36,ObjectsManager_2P_Run,
017DE4,ObjMan2P_GoingForward,
017E66,ObjectsManager_2P_IsObjectBlockAlreadyLoaded,
017E8A,ObjectsManager_2P_FindEmptyObjectBlock,
017EC6,ObjectsManager_2P_UnloadObjectBlock,
017F36,ChkLoadObj,
017F7E,return_17F7E,
017F80,ChkLoadObj_2P,
017FAA,ChkLoadObj_2P_LoadData,
017FD8,return_17FD8,
017FDA,AllocateObject,
017FF8,return_17FF8,
017FFA,AllocateObjectAfterCurrent,
018014,return_18014,
018016,AllocateObject_2P,
018028,return_18028,
018888,Obj41,
0188A8,Obj41_Init,
0188E8,Obj41_Init_Horizontal,
018908,Obj41_Init_Down,
01891C,Obj41_Init_DiagonallyUp,
018936,Obj41_Init_DiagonallyDown,
018954,Obj41_Init_Up,Obj41_Init_Common
018980,Obj41_Up,
018A70,Obj41_Horizontal,
018C7E,return_18C7E,
018C80,Obj41_Down,
018D6A,Obj41_DiagonallyUp,
018E9E,Obj41_DiagonallyDown,
0191B8,Obj0D,
0191DC,Obj0D_Init,
01924C,Obj0D_Main,
019366,Obj0D_Main_StateNull,
019368,Obj0D_Main_State2,
019406,return_19406,
019418,Obj0D_Main_State3,
019452,Load_EndOfAct,
0194D0,return_194D0,
0194FC,TimeBonuses_End,Obj0D_Main_State4
019532,return_19532,
019534,PLCLoad_Signpost,
01958C,return_1958C,
019718,SolidObject,
019776,return_19776,
019778,SolidObject_Always,
01978E,SolidObject_Always_SingleCharacter,
0197D0,SlopedSolid,
0197E6,SlopedSolid_SingleCharacter,
019880,SolidObject45,
0198EC,SolidObject45_cont,
01992E,SlopedSolid_cont,
019988,DoubleSlopedSolid_cont,
0199E8,SolidObject_OnScreenTest,
0199F0,SolidObject_cont,
019A2E,SolidObject_ChkBounds,
019A6A,SolidObject_LeftRight,
019A7E,SolidObject_InsideRight,
019A84,SolidObject_StopCharacter,
019A90,SolidObject_AtEdge,
019AB6,SolidObject_SideAir,
019AC4,SolidObject_TestClearPush,
019ADC,Solid_NotPushing,
019AEA,SolidObject_NoCollision,
019AEE,SolidObject_TopBottom,
019B06,SolidObject_InsideBottom,
019B28,SolidObject_Squash,
019B56,SolidObject_Landed,
019B8E,SolidObject_Miss,
019B92,MvSonicOnPtfm,
019BCA,return_19BCA,
019BCC,MvSonicOnSlope,
019C0C,return_19C0C,
019C0E,MvSonicOnDoubleSlope,
019C32,PlatformObject,
019C48,PlatformObject_SingleCharacter,
019C8A,SlopedPlatform,
019CA0,SlopedPlatform_SingleCharacter,
019CE2,PlatformObject2,
019D3A,PlatformObjectD5,
019D9C,PlatformObject11_cont,
019DBA,PlatformObject_cont,
019DDE,PlatformObject_ChkYRange,
019E14,RideObject_SetRide,
019E8E,return_19E8E,
019E90,SlopedPlatform_cont,
019EC8,PlatformObject2_cont,
019EF0,DropOnFloor,
019F50,Obj01,
019F5C,Obj01_Normal,
019F76,Obj01_Init,
019FE6,Obj01_Init_Continued,
01A030,Obj01_Control,
01A0C6,Sonic_Display,
01A0D4,Obj01_Display,
01A0DA,Obj01_ChkInvin,
01A106,Obj01_RmvInvin,
01A10C,Obj01_ChkShoes,
01A14A,Obj01_RmvSpeed,
01A15A,Obj01_ExitChk,
01A15C,Sonic_RecordPos,
01A186,Sonic_Water,
01A18C,return_1A18C,
01A18E,Obj01_InWater,
01A1FE,Obj01_OutWater,
01A26E,Obj01_MdNormal_Checks,
01A2B8,Obj01_MdNormal,
01A2DE,Obj01_MdNormal_Skip,
01A2E0,Obj01_MdAir,
01A30A,Obj01_MdRoll,
01A330,Obj01_MdJump,
01A35A,Sonic_Move,
01A382,Obj01_NotLeft,
01A38E,Obj01_NotRight,
01A3FE,SuperSonic_Balance,
01A410,Sonic_BalanceOnObjRight,
01A44E,Sonic_BalanceOnObjLeft,
01A48C,Sonic_Balance,
01A500,Sonic_BalanceLeft,
01A55E,SuperSonic_Balance2,
01A566,SuperSonic_BalanceOnObjRight,
01A576,SuperSonic_BalanceOnObjLeft,
01A584,Sonic_Lookup,
01A5B2,Sonic_Duck,
01A5E0,Obj01_ResetScr,
01A5E6,Obj01_ResetScr_Part2,
01A5F8,Obj01_UpdateSpeedOnGround,
01A624,Obj01_SettleLeft,
01A630,Obj01_Traction,
01A64E,Obj01_CheckWallsOnGround,
01A6BE,return_1A6BE,
01A6C0,Sonic_MoveLeft,
01A6FA,Sonic_TurnLeft,
01A744,return_1A744,
01A746,Sonic_MoveRight,
01A77A,Sonic_TurnRight,
01A7C4,return_1A7C4,
01A7C6,Sonic_RollSpeed,
01A7FC,Sonic_ApplyRollSpeed,
01A812,Sonic_ApplyRollSpeedLeft,
01A81E,Sonic_CheckRollStop,
01A848,Sonic_KeepRolling,
01A85A,Obj01_Roll_ResetScr,
01A86C,Sonic_SetRollSpeeds,
01A8A2,Sonic_RollLeft,
01A8B8,Sonic_BrakeRollingRight,
01A8C6,Sonic_RollRight,
01A8DA,Sonic_BrakeRollingLeft,
01A8E8,Sonic_ChgJumpDir,
01A932,Obj01_Jump_ResetScr,
01A944,Sonic_JumpPeakDecelerate,
01A966,Sonic_JumpPeakDecelerateLeft,
01A972,return_1A972,
01A974,Sonic_LevelBound,
01A9A6,Sonic_Boundary_CheckBottom,
01A9B6,Sonic_Boundary_Bottom,
01A9BA,Sonic_Boundary_Sides,
01A9D2,Sonic_Roll,
01A9F8,Obj01_NoRoll,
01A9FA,Obj01_ChkRoll,
01AA04,Obj01_DoRoll,
01AA36,return_1AA36,
01AA38,Sonic_Jump,
01AAE6,return_1AAE6,
01AAE8,Sonic_RollJump,
01AAF0,Sonic_JumpHeight,
01AB22,Sonic_UpVelCap,
01AB36,return_1AB36,
01AB38,Sonic_CheckGoSuper,
01ABA4,return_1ABA4,
01ABA6,Sonic_Super,
01ABF2,Sonic_RevertToNormal,
01AC3C,return_1AC3C,
01AC3E,Sonic_CheckSpindash,
01AC8C,return_1AC8C,
01AC8E,Sonic_UpdateSpindash,
01AD30,Sonic_ChargingSpindash,
01AD78,Obj01_Spindash_ResetScr,
01AD96,Sonic_SlopeResist,
01ADCA,return_1ADCA,
01ADCC,Sonic_RollRepel,
01AE06,return_1AE06,
01AE08,Sonic_SlopeRepel,
01AE42,return_1AE42,
01AE4A,Sonic_JumpAngle,
01AE60,Sonic_JumpAngleSet,
01AE64,Sonic_JumpFlip,
01AE70,Sonic_JumpRightFlip,
01AE88,Sonic_JumpLeftFlip,
01AEA4,Sonic_JumpFlipSet,
01AEA8,return_1AEA8,
01AEAA,Sonic_DoLevelCollision,
01AF8A,return_1AF8A,
01AF8C,Sonic_HitLeftWall,
01AFA6,Sonic_HitCeiling,
01AFBE,return_1AFBE,
01AFC0,Sonic_HitFloor,
01AFE6,return_1AFE6,
01AFE8,Sonic_HitCeilingAndWalls,
01B042,return_1B042,
01B044,Sonic_HitRightWall,
01B05E,Sonic_HitCeiling2,
01B076,return_1B076,
01B078,Sonic_HitFloor2,
01B09E,return_1B09E,
01B0A0,Sonic_ResetOnFloor,
01B0AC,Sonic_ResetOnFloor_Part2,
01B0DA,Sonic_ResetOnFloor_Part3,
01B11E,return_1B11E,
01B120,Obj01_Hurt,
01B13A,Obj01_Hurt_Normal,
01B184,Sonic_HurtStop,
01B1C8,return_1B1C8,
01B1CA,Sonic_HurtInstantRecover,
01B1E6,Obj01_Dead,
01B21C,CheckGameOver,
01B26E,Obj01_Finished,
01B28E,Obj01_ResetLevel,
01B2B8,Obj01_ResetLevel_Part2,
01B31A,return_1B31A,
01B31C,Obj01_Gone,
01B330,Obj01_Respawning,
01B350,Sonic_Animate,
01B384,SAnim_Do,
01B3AA,SAnim_Do2,
01B3BA,SAnim_Next,
01B3C2,SAnim_Delay,
01B3C4,SAnim_End_FF,
01B3D4,SAnim_End_FE,
01B3E8,SAnim_End_FD,
01B3F2,SAnim_End,
01B3F4,SAnim_WalkRun,
01B4AC,return_1B4AC,
01B4AE,SAnim_Super,
01B4C6,SAnim_SuperRun,
01B4C8,SAnim_SuperWalk,
01B51E,return_1B51E,
01B520,SAnim_Tumble,
01B54E,SAnim_Tumble_Left,
01B586,SAnim_Roll,
01B5D2,SAnim_Push,
01B848,LoadSonicDynPLC,
01B84E,LoadSonicDynPLC_Part2,
01B86E,SPLC_ReadEntry,
01B89A,return_1B89A,
01B8A4,Obj02,
01B8D8,Obj02_Init,
01B952,Obj02_Init_2Pmode,
01B96E,Obj02_Init_Continued,
01B9B4,Obj02_Control,
01B9D4,Obj02_Control_Joypad2,
01B9EA,Obj02_Control_Part2,
01BA56,Tails_Display,
01BA64,Obj02_Display,
01BA6A,Obj02_ChkInvinc,
01BA96,Obj02_RmvInvin,
01BA9C,Obj02_ChkShoes,
01BAD2,Obj02_ExitChk,
01BAD4,TailsCPU_Control,
01BAFE,TailsCPU_Init,
01BB30,TailsCPU_Spawning,
01BB54,TailsCPU_Respawn,
01BB88,return_1BB88,
01BB8A,TailsCPU_Flying,
01BBC8,TailsCPU_FlyingOnscreen,
01BBCE,TailsCPU_Flying_Part2,
01BCDE,return_1BCDE,
01BCE0,TailsCPU_Normal,
01BD0E,TailsCPU_Normal_SonicOK,
01BD98,TailsCPU_Normal_FollowRight,
01BDBA,TailsCPU_Normal_Stand,
01BDCE,TailsCPU_Normal_FilterAction,
01BE06,TailsCPU_Normal_FilterAction_Part2,
01BE22,TailsCPU_Normal_SendAction,
01BE28,TailsCPU_Normal_HumanControl,
01BE34,TailsCPU_Despawn,
01BE66,TailsCPU_CheckDespawn,
01BE8C,TailsCPU_TickRespawnTimer,
01BE9C,TailsCPU_ResetRespawnTimer,
01BEA2,TailsCPU_UpdateObjInteract,
01BEB8,TailsCPU_Panic,
01BF0C,TailsCPU_Panic_ChargingDash,
01BF1C,TailsCPU_Panic_ReleaseDash,
01BF2A,TailsCPU_Panic_RevDash,
01BF36,return_1BF36,
01BF38,Tails_RecordPos,
01BF52,Tails_Water,
01BF58,return_1BF58,
01BF5A,Obj02_InWater,
01BFB2,Obj02_OutWater,
01C00A,Obj02_MdNormal,
01C032,Obj02_MdAir,
01C05C,Obj02_MdRoll,
01C082,Obj02_MdJump,
01C0AC,Tails_Move,
01C0D4,Obj02_NotLeft,
01C0E0,Obj02_NotRight,
01C142,Tails_Balance,
01C156,Tails_BalanceOnObjRight,
01C15E,Tails_BalanceLeft,
01C166,Tails_BalanceOnObjLeft,
01C16C,Tails_BalanceDone,
01C174,Tails_Lookup,
01C1A2,Tails_Duck,
01C1D0,Obj02_ResetScr,
01C1D6,Obj02_ResetScr_Part2,
01C1E8,Obj02_UpdateSpeedOnGround,
01C208,Obj02_SettleLeft,
01C214,Obj02_Traction,
01C232,Obj02_CheckWallsOnGround,
01C2A2,return_1C2A2,
01C2A4,Tails_MoveLeft,
01C2DE,Tails_TurnLeft,
01C328,return_1C328,
01C32A,Tails_MoveRight,
01C35E,Tails_TurnRight,
01C3A8,return_1C3A8,
01C3AA,Tails_RollSpeed,
01C3E2,Tails_ApplyRollSpeed,
01C3F8,Tails_ApplyRollSpeedLeft,
01C404,Tails_CheckRollStop,
01C42E,Tails_KeepRolling,
01C440,Obj02_Roll_ResetScr,
01C452,Tails_SetRollSpeed,
01C488,Tails_RollLeft,
01C49E,Tails_BrakeRollingRight,
01C4AC,Tails_RollRight,
01C4C0,Tails_BrakeRollingLeft,
01C4CE,Tails_ChgJumpDir,
01C518,Obj02_Jump_ResetScr,
01C52A,Tails_JumpPeakDecelerate,
01C54C,Tails_JumpPeakDecelerateLeft,
01C558,return_1C558,
01C55A,Tails_LevelBound,
01C58C,Tails_Boundary_CheckBottom,
01C59C,Tails_Boundary_Bottom,
01C5A0,Tails_Boundary_Sides,
01C5B8,Tails_Roll,
01C5DE,Obj02_NoRoll,
01C5E0,Obj02_ChkRoll,
01C5EA,Obj02_DoRoll,
01C61C,return_1C61C,
01C61E,Tails_Jump,
01C6C2,return_1C6C2,
01C6C4,Tails_RollJump,
01C6CC,Tails_JumpHeight,
01C6F8,Tails_UpVelCap,
01C70C,return_1C70C,
01C70E,Tails_CheckSpindash,
01C75C,return_1C75C,
01C75E,Tails_UpdateSpindash,
01C7E0,Tails_ChargingSpindash,
01C846,Tails_SlopeResist,
01C87A,return_1C87A,
01C87C,Tails_RollRepel,
01C8B6,return_1C8B6,
01C8B8,Tails_SlopeRepel,
01C8F2,return_1C8F2,
01C8FA,Tails_JumpAngle,
01C910,Tails_JumpAngleSet,
01C914,Tails_JumpFlip,
01C920,Tails_JumpRightFlip,
01C938,Tails_JumpLeftFlip,
01C954,Tails_JumpFlipSet,
01C958,return_1C958,
01C95A,Tails_DoLevelCollision,
01CA3A,return_1CA3A,
01CA3C,Tails_HitLeftWall,
01CA56,Tails_HitCeiling,
01CA6E,return_1CA6E,
01CA70,Tails_HitFloor,
01CA96,return_1CA96,
01CA98,Tails_HitCeilingAndWalls,
01CAF2,return_1CAF2,
01CAF4,Tails_HitRightWall,
01CB0E,Tails_HitCeiling2,
01CB26,return_1CB26,
01CB28,Tails_HitFloor2,
01CB4E,return_1CB4E,
01CB50,Tails_ResetOnFloor,
01CB5C,Tails_ResetOnFloor_Part2,
01CB80,Tails_ResetOnFloor_Part3,
01CBC4,return_1CBC4,
01CBC6,Obj02_Hurt,
01CC08,Tails_HurtStop,
01CC4E,return_1CC4E,
01CC50,Obj02_Dead,
01CC6C,Obj02_CheckGameOver,
01CCA2,Obj02_CheckGameOver_2Pmode,
01CCCC,Obj02_Finished,
01CCEC,Obj02_ResetLevel,
01CD0E,Obj02_ResetLevel_Part2,
01CD38,Obj02_ResetLevel_Part3,
01CD8E,return_1CD8E,
01CD90,Obj02_Gone,
01CDA4,Obj02_Respawning,
01CDC4,Tails_Animate,
01CDCA,Tails_Animate_Part2,
01CDEC,TAnim_Do,
01CE12,TAnim_Do2,
01CE22,TAnim_Next,
01CE2A,TAnim_Delay,
01CE2C,TAnim_End_FF,
01CE3C,TAnim_End_FE,
01CE50,TAnim_End_FD,
01CE5A,TAnim_End,
01CE5C,TAnim_WalkRunZoom,
01CEEE,TAnim_SpeedSelected,
01CF08,TAnim_Tumble,
01CF36,TAnim_Tumble_Left,
01CF6E,TAnim_Roll,
01CFB2,TAnim_Push,
01CFE4,TAnim_GetTailFrame,
01D184,LoadTailsTailsDynPLC,
01D1AC,LoadTailsDynPLC,
01D1B2,LoadTailsDynPLC_Part2,
01D1D2,TPLC_ReadEntry,
01D1FE,return_1D1FE,
01D200,Obj05,
01D212,Obj05_Init,
01D23A,Obj05_Main,
01D320,Obj0A,
01D340,Obj0A_Init,
01D398,Obj0A_Animate,
01D3A4,Obj0A_ChkWater,
01D3CA,Obj0A_Wobble,
01D40E,Obj0A_DisplayNumber,
01D41A,Obj0A_Display,
01D434,Obj0A_AirLeft,
01D452,Obj0A_Display2,
01D474,Obj0A_BecomeNumberMaybe,
01D4BE,return_1D4BE,
01D5C0,Obj0A_LoadCountdownArt,
01D604,return_1D604,
01D606,Obj0A_Countdown,
01D68C,Obj0A_WarnSound,
01D69C,Obj0A_ReduceAir,
01D708,Obj0A_PlayerHasDrowned,
01D72C,Obj0A_MakeBubbleMaybe,
01D73C,Obj0A_MakeBubbleNow,
01D7C6,Obj0A_MakeNumberBubbleMaybe,
01D812,Obj0A_DoneCreatingBubble,
01D81C,return_1D81C,
01D81E,ResumeMusic,
01D858,ResumeMusic_Done,
01D8F2,Obj38,
01D904,Obj38_Main,
01D92C,Obj38_Shield,
01D964,Obj38_Display,
01D976,return_1D976,
01D97E,Obj35,
01DD20,Obj08,
01DD36,Obj08_Init,
01DD90,Obj08_Main,
01DDAC,Obj08_MdSplash,
01DDCC,Obj08_MdSpindashDust,
01DE20,Obj08_MdSkidDust,
01DE28,Obj08_Display,
01DE3E,Obj08_ResetDisplayMode,
01DE4A,Obj08_CheckSkid,
01DE64,Obj08_SkidDust,
01DEE4,Obj08_LoadDustOrSplashArt,
01DF36,return_1DF36,
01E0F0,Obj7E,
01E102,Obj7E_Init,
01E138,Obj7E_Main,
01E234,AnglePos,
01E31C,return_1E31C,
01E356,Sonic_Angle,
01E392,Sonic_WalkVertR,
01E400,return_1E400,
01E43A,Sonic_WalkCeiling,
01E4AE,return_1E4AE,
01E4E8,Sonic_WalkVertL,
01E55C,return_1E55C,
01E596,Find_Tile,
01E7D0,FindFloor,
01E878,FindFloor2,
01E910,Ring_FindFloor,
01E9B0,FindWall,
01EA58,FindWall2,
01EAF0,ConvertCollisionArray,
01EB84,CalcRoomInFront,
01EC0A,CalcRoomOverHead,
01EC4E,Sonic_CheckFloor,
01ECE6,CheckFloorDist_Part2,
01ED56,ChkFloorEdge,
01ED5A,ChkFloorEdge_Part2,
01EDA8,ChkFloorEdge2,
01EDF8,return_1EDF8,
01EDFA,ObjCheckFloorDist,
01EE30,FireCheckFloorDist,
01EE56,RingCheckFloorDist,
01EE7C,CheckRightCeilingDist,
01EEDC,CheckRightWallDist,
01EEE4,CheckRightWallDist_Part2,
01EF00,ObjCheckRightWallDist,
01EF2E,Sonic_CheckCeiling,
01EF9E,CheckCeilingDist_Part2,
01EFBE,ObjCheckCeilingDist,
01EFF6,CheckLeftCeilingDist,
01F05E,CheckLeftWallDist,
01F066,CheckLeftWallDist_Part2,
01F086,ObjCheckLeftWallDist,
01F0B4,Obj79,
01F0CC,Obj79_Init,
01F12C,Obj79_Main,
01F154,Obj79_CheckActivation,
01F220,return_1F220,
01F22E,return_1F22E,
01F230,Obj79_Animate,
01F240,Obj79_Dongle,
01F262,Obj79_MoveDonglyThing,
01F298,Obj79_SaveData,
01F326,Obj79_SaveDataPlayer2,
01F35E,Obj79_LoadData,
01F412,return_1F412,
01F4C4,Obj79_MakeSpecialStars,
01F536,Obj79_Star,
01F624,Obj7D,
01F636,Obj7D_Init,
01F6B8,Obj7D_NoAdd,
01F6DA,Obj7D_Main,
01F730,Obj44,
01F742,Obj44_Init,
01F770,Obj44_Main,
01F79C,Obj44_BumpCharacter,
01F83C,return_1F83C,
01F8A8,Obj24,
01F8C2,Obj24_Init,
01FBCA,return_1FBCA,
01FCDC,Obj03,
01FCF6,Obj03_Init,
01FD70,Obj03_Init_CheckX,
01FDA4,Obj03_MainX,
01FE38,Obj03_MainX_Alt,
01FEAC,return_1FEAC,
01FEAE,Obj03_MainY,
01FF42,Obj03_MainY_Alt,
01FFB6,return_1FFB6,
02009C,Obj0B,
0200B0,Obj0B_Init,
020210,Obj0C,
020222,Obj0C_Init,
020282,Obj0C_Main,
02031C,Obj12,
02032E,Obj12_Init,
020356,Obj12_Main,
0203AC,Obj13,
0203C0,Obj13_Init,
020428,Obj13_LoadSubObject,
020486,Obj13_Main,
020510,Obj13_ChkDel,
0208DC,Obj04,
0208F0,Obj04_Init,
020930,Obj04_Action,
020952,Obj04_Animate,
020962,Obj04_Display,
0209C2,Obj04_Action2,
0209E4,Obj04_Animate2,
020B9E,Obj49,
020BB0,Obj49_Init,
020BEA,Obj49_ChkDel,
020C48,Obj49_Display,
020DEC,Obj31,
020E02,Obj31_Init,
020E46,Obj31_Main,
020EE0,Obj74,
020EF2,Obj74_Init,
020F2E,Obj74_Main,
020FD2,Obj7C,
020FE4,Obj7C_Init,
021006,Obj7C_Main,
021088,Obj27,
02109C,Obj27_InitWithAnimal,
0210BE,Obj27_Init,
021102,Obj27_Main,
02115C,Obj84,
021176,Obj84_Init,
0211F0,Obj84_Init_CheckX,
021224,Obj84_MainX,
021284,return_21284,
021286,Obj84_MainX_Alt,
0212F6,Obj84_MainY,
021350,return_21350,
021352,Obj84_MainY_Alt,
021392,Obj8B,
0213B2,Obj8B_Init,
021412,Obj8B_Main,
02146A,return_2146A,
0214C4,Obj06,
0214DA,Obj06_ChkDel,
0214FA,Obj06_Init,
021512,Obj06_Spiral,
0215BE,return_215BE,
0215EA,Obj06_Spiral_CharacterFallsOff,
021602,Obj06_Spiral_MoveCharacter,
021808,Obj06_Cylinder,
02188A,return_2188A,
02191E,return_2191E,
021928,Obj14,
02194A,Obj14_Init,
0219B8,Obj14_Main,
021A4A,Obj14_UpdateMappingAndCollision,
021A74,return_21A74,
021A76,Obj14_SetMapping,
021AA0,return_21AA0,
021AA2,Obj14_Ball_Init,
021AFC,Obj14_Ball_Main,
021B56,Obj14_SetBallToRestOnSeeSaw,
021B94,Obj14_Ball_Fly,
021BB4,return_21BB4,
021C2A,return_21C2A,
021C2C,Obj14_LaunchCharacter,
021C66,Obj14_Animate,
021C76,Obj14_SetSolToFaceMainCharacter,
021C8C,return_21C8C,
021DAC,Obj16,
021DBE,Obj16_Init,
021E10,Obj16_Main,
021E2C,Obj16_RunSecondaryRoutine,
021E40,Obj16_Wait,
021E68,Obj16_Slide,
021EC2,Obj16_Fall,
022018,Obj19,
022032,Obj19_Init,
0220B8,Obj19_Main,
